n,switching_ratio,rounds
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,12
500,0,15
500,0,12
500,0,15
500,0,17
500,0,12
500,0,11
500,0,14
500,0,11
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,11
500,0,13
500,0,13
500,0,13
500,0,14
500,0,15
500,0,15
500,0,13
500,0,11
500,0,15
500,0,12
500,0,11
500,0,13
500,0,12
500,0,11
500,0,14
500,0,14
500,0,14
500,0,12
500,0,12
500,0,12
500,0,15
500,0,12
500,0,12
500,0,12
500,0,12
500,0,14
500,0,11
500,0,12
500,0,15
500,0,14
500,0,13
500,0,14
500,0,12
500,0,15
500,0,12
500,0,14
500,0,13
500,0,12
500,0,13
500,0,11
500,0,15
500,0,13
500,0,11
500,0,14
500,0,14
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,11
500,0,11
500,0,13
500,0,14
500,0,15
500,0,13
500,0,11
500,0,16
500,0,12
500,0,12
500,0,15
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,14
500,0,12
500,0,14
500,0,11
500,0,11
500,0,12
500,0,12
500,0,13
500,0,11
500,0,12
500,0,13
500,0,13
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,13
500,0,11
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,16
500,0,13
500,0,13
500,0,12
500,0,12
500,0,10
500,0,11
500,0,12
500,0,14
500,0,13
500,0,11
500,0,12
500,0,13
500,0,11
500,0,13
500,0,15
500,0,15
500,0,12
500,0,16
500,0,12
500,0,13
500,0,15
500,0,13
500,0,14
500,0,13
500,0,11
500,0,12
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,13
500,0,15
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,16
500,0,11
500,0,11
500,0,11
500,0,11
500,0,13
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,12
500,0,13
500,0,14
500,0,11
500,0,11
500,0,14
500,0,10
500,0,13
500,0,11
500,0,12
500,0,15
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,12
500,0,13
500,0,17
500,0,12
500,0,12
500,0,15
500,0,14
500,0,13
500,0,13
500,0,13
500,0,11
500,0,12
500,0,11
500,0,11
500,0,12
500,0,12
500,0,15
500,0,11
500,0,13
500,0,12
500,0,13
500,0,11
500,0,11
500,0,15
500,0,13
500,0,16
500,0,14
500,0,11
500,0,13
500,0,13
500,0,12
500,0,13
500,0,12
500,0,11
500,0,11
500,0,13
500,0,15
500,0,11
500,0,13
500,0,12
500,0,13
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,13
500,0,12
500,0,11
500,0,12
500,0,11
500,0,13
500,0,11
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,14
500,0,13
500,0,13
500,0,13
500,0,13
500,0,12
500,0,12
500,0,17
500,0,15
500,0,11
500,0,11
500,0,13
500,0,12
500,0,17
500,0,13
500,0,14
500,0,17
500,0,14
500,0,13
500,0,12
500,0,15
500,0,12
500,0,13
500,0,16
500,0,11
500,0,13
500,0,13
500,0,12
500,0,11
500,0,13
500,0,14
500,0,12
500,0,13
500,0,13
500,0,13
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,12
500,0,13
500,0,12
500,0,11
500,0,11
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,13
500,0,13
500,0,11
500,0,12
500,0,11
500,0,12
500,0,12
500,0,15
500,0,11
500,0,14
500,0,11
500,0,13
500,0,12
500,0,11
500,0,14
500,0,11
500,0,12
500,0,12
500,0,12
500,0,12
500,0,15
500,0,12
500,0,13
500,0,14
500,0,12
500,0,13
500,0,15
500,0,12
500,0,13
500,0,11
500,0,11
500,0,12
500,0,13
500,0,12
500,0,11
500,0,18
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,13
500,0,14
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,16
500,0,15
500,0,15
500,0,14
500,0,12
500,0,11
500,0,13
500,0,10
500,0,12
500,0,13
500,0,13
500,0,14
500,0,12
500,0,13
500,0,13
500,0,13
500,0,17
500,0,13
500,0,13
500,0,12
500,0,13
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,14
500,0,14
500,0,14
500,0,12
500,0,11
500,0,18
500,0,15
500,0,15
500,0,13
500,0,13
500,0,13
500,0,14
500,0,14
500,0,12
500,0,13
500,0,14
500,0,15
500,0,11
500,0,12
500,0,13
500,0,13
500,0,11
500,0,12
500,0,14
500,0,13
500,0,11
500,0,11
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,11
500,0,13
500,0,12
500,0,11
500,0,12
500,0,12
500,0,13
500,0,12
500,0,11
500,0,13
500,0,11
500,0,11
500,0,12
500,0,14
500,0,14
500,0,11
500,0,12
500,0,14
500,0,15
500,0,11
500,0,13
500,0,14
500,0,14
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,12
500,0,13
500,0,16
500,0,14
500,0,12
500,0,12
500,0,14
500,0,14
500,0,11
500,0,12
500,0,14
500,0,13
500,0,12
500,0,12
500,0,11
500,0,11
500,0,15
500,0,13
500,0,16
500,0,11
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,12
500,0,14
500,0,11
500,0,11
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,14
500,0,13
500,0,11
500,0,13
500,0,13
500,0,13
500,0,11
500,0,16
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,14
500,0,12
500,0,12
500,0,12
500,0,12
500,0,14
500,0,11
500,0,13
500,0,13
500,0,13
500,0,14
500,0,14
500,0,14
500,0,11
500,0,12
500,0,11
500,0,11
500,0,14
500,0,11
500,0,17
500,0,11
500,0,11
500,0,15
500,0,14
500,0,11
500,0,12
500,0,13
500,0,12
500,0,14
500,0,13
500,0,15
500,0,12
500,0,13
500,0,14
500,0,13
500,0,12
500,0,14
500,0,12
500,0,12
500,0,11
500,0,12
500,0,14
500,0,12
500,0,13
500,0,15
500,0,13
500,0,12
500,0,13
500,0,12
500,0,11
500,0,12
500,0,14
500,0,15
500,0,11
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,11
500,0,11
500,0,12
500,0,13
500,0,16
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,14
500,0,11
500,0,12
500,0,14
500,0,14
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,14
500,0,12
500,0,13
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,14
500,0,13
500,0,13
500,0,13
500,0,12
500,0,11
500,0,11
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,14
500,0,12
500,0,11
500,0,12
500,0,14
500,0,13
500,0,12
500,0,14
500,0,16
500,0,11
500,0,11
500,0,12
500,0,14
500,0,14
500,0,11
500,0,16
500,0,12
500,0,13
500,0,13
500,0,12
500,0,12
500,0,12
500,0,17
500,0,13
500,0,12
500,0,12
500,0,11
500,0,13
500,0,14
500,0,12
500,0,12
500,0,14
500,0,13
500,0,12
500,0,12
500,0,15
500,0,12
500,0,11
500,0,11
500,0,12
500,0,12
500,0,13
500,0,11
500,0,12
500,0,12
500,0,11
500,0,13
500,0,13
500,0,12
500,0,13
500,0,10
500,0,14
500,0,13
500,0,13
500,0,11
500,0,16
500,0,12
500,0,13
500,0,12
500,0,11
500,0,12
500,0,14
500,0,12
500,0,11
500,0,15
500,0,12
500,0,14
500,0,13
500,0,13
500,0,15
500,0,13
500,0,12
500,0,14
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,12
500,0,11
500,0,11
500,0,14
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,15
500,0,12
500,0,12
500,0,11
500,0,14
500,0,12
500,0,11
500,0,11
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,13
500,0,11
500,0,10
500,0,12
500,0,11
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,14
500,0,12
500,0,12
500,0,13
500,0,15
500,0,14
500,0,13
500,0,13
500,0,11
500,0,15
500,0,14
500,0,12
500,0,12
500,0,14
500,0,12
500,0,15
500,0,13
500,0,12
500,0,13
500,0,11
500,0,14
500,0,12
500,0,11
500,0,11
500,0,11
500,0,13
500,0,11
500,0,12
500,0,15
500,0,15
500,0,11
500,0,12
500,0,13
500,0,13
500,0,14
500,0,13
500,0,13
500,0,13
500,0,13
500,0,10
500,0,10
500,0,12
500,0,14
500,0,13
500,0,13
500,0,12
500,0,13
500,0,15
500,0,12
500,0,15
500,0,11
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,11
500,0,12
500,0,13
500,0,13
500,0,13
500,0,10
500,0,11
500,0,11
500,0,11
500,0,11
500,0,14
500,0,13
500,0,15
500,0,12
500,0,13
500,0,14
500,0,14
500,0,17
500,0,12
500,0,10
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,11
500,0,13
500,0,12
500,0,11
500,0,13
500,0,12
500,0,11
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,11
500,0,12
500,0,16
500,0,13
500,0,15
500,0,12
500,0,13
500,0,13
500,0,16
500,0,13
500,0,13
500,0,13
500,0,11
500,0,13
500,0,12
500,0,11
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,14
500,0,14
500,0,10
500,0,14
500,0,14
500,0,13
500,0,11
500,0,11
500,0,11
500,0,12
500,0,13
500,0,12
500,0,12
500,0,13
500,0,17
500,0,11
500,0,14
500,0,12
500,0,11
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,11
500,0,11
500,0,15
500,0,12
500,0,13
500,0,15
500,0,13
500,0,12
500,0,14
500,0,15
500,0,11
500,0,14
500,0,13
500,0,13
500,0,14
500,0,12
500,0,13
500,0,12
500,0,13
500,0,11
500,0,11
500,0,12
500,0,11
500,0,15
500,0,12
500,0,13
500,0,12
500,0,12
500,0,18
500,0,13
500,0,14
500,0,13
500,0,12
500,0,12
500,0,11
500,0,11
500,0,13
500,0,14
500,0,11
500,0,16
500,0,13
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,15
500,0,14
500,0,15
500,0,12
500,0,12
500,0,13
500,0,11
500,0,14
500,0,12
500,0,14
500,0,16
500,0,12
500,0,15
500,0,14
500,0,12
500,0,13
500,0,14
500,0,16
500,0,11
500,0,14
500,0,13
500,0,12
500,0,15
500,0,11
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,11
500,0,12
500,0,11
500,0,13
500,0,12
500,0,15
500,0,11
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,12
500,0,10
500,0,11
500,0,14
500,0,13
500,0,13
500,0,12
500,0,11
500,0,13
500,0,11
500,0,13
500,0,11
500,0,13
500,0,12
500,0,12
500,0,14
500,0,15
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,11
500,0,15
500,0,13
500,0,13
500,0,12
500,0,11
500,0,14
500,0,12
500,0,12
500,0,14
500,0,13
500,0,13
500,0,13
500,0,12
500,0,11
500,0,12
500,0,13
500,0,13
500,0,13
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,15
500,0,16
500,0,13
500,0,11
500,0,13
500,0,14
500,0,15
500,0,14
500,0,15
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,13
500,0,13
500,0,16
500,0,11
500,0,12
500,0,11
500,0,14
500,0,12
500,0,21
500,0,15
500,0,14
500,0,11
500,0,14
500,0,13
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,11
500,0,13
500,0,11
500,0,12
500,0,13
500,0,16
500,0,12
500,0,13
500,0,11
500,0,15
500,0,13
500,0,12
500,0,12
500,0,12
500,0,15
500,0,13
500,0,15
500,0,12
500,0,12
500,0,11
500,0,13
500,0,13
500,0,14
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,15
500,0,13
500,0,12
500,0,12
500,0,13
500,0,12
500,0,11
500,0,11
500,0,14
500,0,14
500,0,11
500,0,11
500,0,13
500,0,13
500,0,12
500,0,11
500,0,12
500,0,14
500,0,14
500,0,15
500,0,13
500,0,13
500,0,11
500,0,12
500,0,14
500,0,12
500,0,14
500,0,10
500,0,10
500,0,14
500,0,12
500,0,16
500,0,13
500,0,13
500,0,15
500,0,13
500,0,16
500,0,14
500,0,16
500,0,14
500,0,13
500,0,12
500,0,14
500,0,12
500,0,11
500,0,13
500,0,13
500,0,11
500,0,15
500,0,10
500,0,11
500,0,13
500,0,13
500,0,12
500,0,11
500,0,12
500,0,15
500,0,15
500,0,11
500,0,13
500,0,12
500,0,12
500,0,12
500,0,15
500,0,12
500,0,10
500,0,14
500,0,11
500,0,11
500,0,15
500,0,13
500,0,13
500,0,12
500,0,11
500,0,12
500,0,12
500,0,13
500,0,13
500,0,16
500,0,12
500,0,14
500,0,13
500,0,11
500,0,12
500,0,13
500,0,12
500,0,11
500,0,15
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,14
500,0,11
500,0,11
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,12
500,0,15
500,0,13
500,0,13
500,0,15
500,0,15
500,0,13
500,0,12
500,0,13
500,0,11
500,0,17
500,0,12
500,0,13
500,0,16
500,0,14
500,0,12
500,0,11
500,0,11
500,0,10
500,0,18
500,0,13
500,0,14
500,0,13
500,0,10
500,0,13
500,0,12
500,0,13
500,0,13
500,0,11
500,0,12
500,0,13
500,0,11
500,0,13
500,0,15
500,0,15
500,0,12
500,0,15
500,0,24
500,0,13
500,0,12
500,0,13
500,0,15
500,0,14
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,13
500,0,15
500,0,12
500,0,17
500,0,12
500,0,13
500,0,12
500,0,13
500,0,11
500,0,12
500,0,13
500,0,14
500,0,14
500,0,13
500,0,12
500,0,12
500,0,14
500,0,14
500,0,12
500,0,12
500,0,13
500,0,13
500,0,13
500,0,14
500,0,11
500,0,12
500,0,10
500,0,12
500,0,11
500,0,16
500,0,14
500,0,12
500,0,11
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,12
500,0,11
500,0,14
500,0,12
500,0,12
500,0,13
500,0,14
500,0,13
500,0,12
500,0,11
500,0,13
500,0,14
500,0,14
500,0,13
500,0,13
500,0,16
500,0,12
500,0,12
500,0,13
500,0,14
500,0,12
500,0,16
500,0,11
500,0,14
500,0,16
500,0,13
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,11
500,0,11
500,0,15
500,0,13
500,0,14
500,0,13
500,0,12
500,0,14
500,0,14
500,0,14
500,0,11
500,0,12
500,0,12
500,0,14
500,0,12
500,0,17
500,0,11
500,0,13
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,13
500,0,11
500,0,12
500,0,12
500,0,11
500,0,10
500,0,13
500,0,11
500,0,13
500,0,14
500,0,14
500,0,14
500,0,16
500,0,15
500,0,11
500,0,12
500,0,13
500,0,11
500,0,12
500,0,13
500,0,11
500,0,13
500,0,11
500,0,12
500,0,13
500,0,13
500,0,12
500,0,10
500,0,12
500,0,11
500,0,11
500,0,13
500,0,12
500,0,12
500,0,13
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,14
500,0,13
500,0,12
500,0,12
500,0,11
500,0,14
500,0,13
500,0,13
500,0,11
500,0,11
500,0,11
500,0,12
500,0,12
500,0,13
500,0,14
500,0,13
500,0,13
500,0,14
500,0,12
500,0,14
500,0,14
500,0,12
500,0,12
500,0,11
500,0,15
500,0,12
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,11
500,0,11
500,0,12
500,0,13
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,13
500,0,17
500,0,13
500,0,13
500,0,14
500,0,12
500,0,12
500,0,11
500,0,10
500,0,11
500,0,13
500,0,15
500,0,13
500,0,11
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,12
500,0,16
500,0,14
500,0,11
500,0,12
500,0,13
500,0,12
500,0,10
500,0,12
500,0,13
500,0,12
500,0,13
500,0,11
500,0,13
500,0,14
500,0,12
500,0,13
500,0,13
500,0,11
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,12
500,0,15
500,0,13
500,0,15
500,0,12
500,0,11
500,0,14
500,0,13
500,0,12
500,0,15
500,0,11
500,0,13
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,11
500,0,13
500,0,14
500,0,13
500,0,13
500,0,13
500,0,14
500,0,14
500,0,11
500,0,14
500,0,11
500,0,11
500,0,14
500,0,12
500,0,13
500,0,14
500,0,14
500,0,14
500,0,13
500,0,12
500,0,13
500,0,14
500,0,14
500,0,11
500,0,13
500,0,13
500,0,12
500,0,11
500,0,16
500,0,12
500,0,13
500,0,12
500,0,12
500,0,13
500,0,15
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,14
500,0,13
500,0,12
500,0,14
500,0,13
500,0,12
500,0,12
500,0,13
500,0,14
500,0,16
500,0,13
500,0,12
500,0,13
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,12
500,0,13
500,0,11
500,0,13
500,0,14
500,0,13
500,0,12
500,0,10
500,0,14
500,0,15
500,0,12
500,0,12
500,0,12
500,0,15
500,0,11
500,0,13
500,0,12
500,0,15
500,0,12
500,0,11
500,0,16
500,0,16
500,0,11
500,0,11
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,11
500,0,11
500,0,12
500,0,13
500,0,12
500,0,12
500,0,16
500,0,11
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,12
500,0,12
500,0,14
500,0,12
500,0,13
500,0,17
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,14
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,11
500,0,11
500,0,14
500,0,11
500,0,12
500,0,11
500,0,13
500,0,13
500,0,10
500,0,14
500,0,13
500,0,12
500,0,13
500,0,14
500,0,11
500,0,11
500,0,11
500,0,13
500,0,13
500,0,12
500,0,12
500,0,12
500,0,12
500,0,15
500,0,15
500,0,12
500,0,12
500,0,16
500,0,13
500,0,10
500,0,15
500,0,12
500,0,11
500,0,12
500,0,14
500,0,13
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,17
500,0,11
500,0,12
500,0,12
500,0,14
500,0,12
500,0,12
500,0,13
500,0,15
500,0,12
500,0,10
500,0,13
500,0,12
500,0,11
500,0,15
500,0,11
500,0,11
500,0,12
500,0,13
500,0,12
500,0,15
500,0,13
500,0,12
500,0,14
500,0,13
500,0,14
500,0,12
500,0,12
500,0,10
500,0,13
500,0,13
500,0,12
500,0,13
500,0,13
500,0,12
500,0,11
500,0,12
500,0,13
500,0,11
500,0,12
500,0,17
500,0,15
500,0,12
500,0,11
500,0,12
500,0,13
500,0,13
500,0,12
500,0,13
500,0,11
500,0,12
500,0,14
500,0,13
500,0,13
500,0,14
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,13
500,0,15
500,0,13
500,0,14
500,0,15
500,0,12
500,0,15
500,0,12
500,0,14
500,0,12
500,0,13
500,0,11
500,0,12
500,0,13
500,0,12
500,0,11
500,0,12
500,0,12
500,0,11
500,0,11
500,0,12
500,0,13
500,0,11
500,0,11
500,0,13
500,0,13
500,0,13
500,0,12
500,0,12
500,0,11
500,0,12
500,0,11
500,0,12
500,0,14
500,0,13
500,0,12
500,0,18
500,0,11
500,0,11
500,0,11
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,11
500,0,12
500,0,11
500,0,12
500,0,13
500,0,11
500,0,13
500,0,12
500,0,12
500,0,12
500,0,14
500,0,13
500,0,11
500,0,12
500,0,14
500,0,13
500,0,15
500,0,12
500,0,14
500,0,11
500,0,13
500,0,14
500,0,13
500,0,13
500,0,14
500,0,12
500,0,11
500,0,14
500,0,14
500,0,14
500,0,11
500,0,12
500,0,12
500,0,14
500,0,12
500,0,14
500,0,15
500,0,14
500,0,19
500,0,13
500,0,13
500,0,12
500,0,14
500,0,13
500,0,16
500,0,13
500,0,12
500,0,15
500,0,16
500,0,14
500,0,13
500,0,11
500,0,12
500,0,13
500,0,15
500,0,13
500,0,15
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,14
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,12
500,0,14
500,0,11
500,0,12
500,0,11
500,0,12
500,0,12
500,0,13
500,0,13
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,11
500,0,12
500,0,13
500,0,14
500,0,12
500,0,13
500,0,14
500,0,11
500,0,13
500,0,14
500,0,12
500,0,13
500,0,12
500,0,12
500,0,15
500,0,14
500,0,13
500,0,11
500,0,12
500,0,11
500,0,12
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,11
500,0,11
500,0,13
500,0,14
500,0,13
500,0,16
500,0,14
500,0,11
500,0,11
500,0,13
500,0,11
500,0,11
500,0,14
500,0,13
500,0,14
500,0,10
500,0,13
500,0,11
500,0,13
500,0,13
500,0,14
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,17
500,0,16
500,0,13
500,0,12
500,0,11
500,0,12
500,0,13
500,0,15
500,0,13
500,0,12
500,0,12
500,0,11
500,0,13
500,0,11
500,0,15
500,0,13
500,0,12
500,0,15
500,0,11
500,0,14
500,0,12
500,0,12
500,0,13
500,0,14
500,0,14
500,0,11
500,0,12
500,0,12
500,0,14
500,0,12
500,0,15
500,0,12
500,0,13
500,0,11
500,0,11
500,0,16
500,0,11
500,0,12
500,0,11
500,0,14
500,0,13
500,0,13
500,0,12
500,0,13
500,0,13
500,0,14
500,0,13
500,0,15
500,0,12
500,0,12
500,0,14
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,11
500,0,13
500,0,12
500,0,12
500,0,13
500,0,16
500,0,13
500,0,15
500,0,13
500,0,13
500,0,12
500,0,17
500,0,12
500,0,11
500,0,15
500,0,13
500,0,11
500,0,13
500,0,13
500,0,11
500,0,13
500,0,16
500,0,12
500,0,13
500,0,14
500,0,13
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,11
500,0,13
500,0,15
500,0,13
500,0,11
500,0,14
500,0,12
500,0,11
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,13
500,0,11
500,0,14
500,0,12
500,0,15
500,0,11
500,0,13
500,0,13
500,0,15
500,0,11
500,0,14
500,0,12
500,0,11
500,0,13
500,0,15
500,0,12
500,0,13
500,0,12
500,0,11
500,0,13
500,0,13
500,0,13
500,0,14
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,12
500,0,15
500,0,12
500,0,12
500,0,13
500,0,16
500,0,13
500,0,12
500,0,11
500,0,15
500,0,12
500,0,12
500,0,13
500,0,14
500,0,14
500,0,13
500,0,13
500,0,11
500,0,12
500,0,14
500,0,12
500,0,11
500,0,10
500,0,12
500,0,13
500,0,15
500,0,11
500,0,13
500,0,11
500,0,12
500,0,11
500,0,11
500,0,11
500,0,12
500,0,12
500,0,12
500,0,12
500,0,14
500,0,13
500,0,13
500,0,12
500,0,11
500,0,13
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,12
500,0,11
500,0,14
500,0,12
500,0,14
500,0,15
500,0,12
500,0,12
500,0,13
500,0,15
500,0,15
500,0,13
500,0,13
500,0,11
500,0,13
500,0,12
500,0,13
500,0,11
500,0,13
500,0,12
500,0,12
500,0,13
500,0,13
500,0,12
500,0,15
500,0,12
500,0,13
500,0,19
500,0,13
500,0,12
500,0,12
500,0,12
500,0,11
500,0,11
500,0,13
500,0,11
500,0,12
500,0,11
500,0,10
500,0,13
500,0,13
500,0,11
500,0,12
500,0,14
500,0,12
500,0,10
500,0,14
500,0,15
500,0,12
500,0,11
500,0,12
500,0,13
500,0,16
500,0,11
500,0,12
500,0,12
500,0,14
500,0,12
500,0,12
500,0,11
500,0,12
500,0,12
500,0,15
500,0,14
500,0,12
500,0,14
500,0,12
500,0,11
500,0,13
500,0,13
500,0,12
500,0,15
500,0,13
500,0,12
500,0,13
500,0,14
500,0,12
500,0,12
500,0,14
500,0,12
500,0,13
500,0,12
500,0,12
500,0,11
500,0,11
500,0,12
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,12
500,0,13
500,0,11
500,0,12
500,0,11
500,0,11
500,0,12
500,0,14
500,0,14
500,0,13
500,0,13
500,0,12
500,0,12
500,0,13
500,0,12
500,0,11
500,0,12
500,0,12
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,13
500,0,12
500,0,12
500,0,12
500,0,13
500,0,11
500,0,15
500,0,12
500,0,12
500,0,13
500,0,15
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,13
500,0,13
500,0,15
500,0,11
500,0,12
500,0,13
500,0,14
500,0,12
500,0,11
500,0,13
500,0,11
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,14
500,0,12
500,0,13
500,0,11
500,0,11
500,0,14
500,0,12
500,0,13
500,0,12
500,0,14
500,0,12
500,0,16
500,0,12
500,0,13
500,0,12
500,0,14
500,0,13
500,0,13
500,0,13
500,0,12
500,0,14
500,0,13
500,0,13
500,0,12
500,0,13
500,0,12
500,0,11
500,0,11
500,0,12
500,0,12
500,0,12
500,0,11
500,0,12
500,0,11
500,0,14
500,0,11
500,0,13
500,0,12
500,0,14
500,0,12
500,0,14
500,0,11
500,0,15
500,0,11
500,0,13
500,0,16
500,0,12
500,0,12
500,0,15
500,0,11
500,0,15
500,0,12
500,0,11
500,0,12
500,0,13
500,0,12
500,0,12
500,0,14
500,0,16
500,0,15
500,0,11
500,0,14
500,0,13
500,0,10
500,0,12
500,0,13
500,0,11
500,0,12
500,0,12
500,0,13
500,0,12
500,0,14
500,0,12
500,0,12
500,0,12
500,0,14
500,0,12
500,0,11
500,0,13
500,0,12
500,0,13
500,0,13
500,0,12
500,0,14
500,0,11
500,0,12
500,0,11
500,0,12
500,0,12
500,0,12
500,0,14
500,0,11
500,0,11
500,0,17
500,0,12
500,0,11
500,0,12
500,0,14
500,0,11
500,0,12
500,0,11
500,0,12
500,0,11
500,0,12
